Fecha;Cobros;Pagos_Operativos;Pagos_Programados;Flujo_Caja;Saldo_Bancario
2023-05-20;3.084,71 €;16.978,51 €;0,00 €;-13.893,81 €;6.007.076,11 €
2023-05-21;3.247,43 €;13.563,62 €;0,00 €;-10.316,19 €;5.996.759,92 €
2023-05-22;2.604,05 €;16.318,14 €;0,00 €;-13.714,09 €;5.983.045,84 €
2023-05-23;3.470,14 €;15.857,31 €;0,00 €;-12.387,17 €;5.970.658,67 €
2023-05-24;3.139,50 €;16.485,22 €;0,00 €;-13.345,72 €;5.957.312,95 €
2023-05-25;2.162,03 €;16.667,96 €;0,00 €;-14.505,94 €;5.942.807,01 €
2023-05-26;2.128,70 €;14.318,30 €;0,00 €;-12.189,60 €;5.930.617,41 €
2023-05-27;3.101,84 €;12.934,56 €;0,00 €;-9.832,72 €;5.920.784,69 €
2023-05-28;2.997,52 €;14.559,72 €;350.000,00 €;-361.562,20 €;5.559.222,49 €
2023-05-29;3.056,29 €;16.693,69 €;0,00 €;-13.637,40 €;5.545.585,09 €
2023-05-30;3.094,01 €;14.546,99 €;0,00 €;-11.452,99 €;5.534.132,10 €
2023-05-31;3.220,78 €;14.318,94 €;0,00 €;-11.098,16 €;5.523.033,95 €
2023-06-01;513.582,48 €;12.627,97 €;0,00 €;500.954,51 €;6.023.988,45 €
2023-06-02;410.644,75 €;17.988,97 €;0,00 €;392.655,78 €;6.416.644,24 €
2023-06-03;407.601,42 €;16.598,57 €;0,00 €;391.002,85 €;6.807.647,09 €
2023-06-04;411.533,81 €;16.514,84 €;0,00 €;395.018,96 €;7.202.666,05 €
2023-06-05;480.645,83 €;16.811,59 €;1.200.000,00 €;-736.165,75 €;6.466.500,29 €
2023-06-06;3.730,47 €;16.225,06 €;0,00 €;-12.494,59 €;6.454.005,71 €
2023-06-07;2.892,33 €;14.993,51 €;0,00 €;-12.101,18 €;6.441.904,53 €
2023-06-08;1.857,15 €;15.114,35 €;0,00 €;-13.257,20 €;6.428.647,33 €
2023-06-09;2.256,00 €;14.718,65 €;0,00 €;-12.462,65 €;6.416.184,68 €
2023-06-10;2.691,48 €;19.312,11 €;0,00 €;-16.620,63 €;6.399.564,05 €
2023-06-11;2.829,14 €;16.193,87 €;0,00 €;-13.364,73 €;6.386.199,31 €
2023-06-12;2.903,81 €;14.664,30 €;0,00 €;-11.760,49 €;6.374.438,82 €
2023-06-13;3.127,29 €;16.058,25 €;0,00 €;-12.930,95 €;6.361.507,87 €
2023-06-14;2.952,13 €;13.843,70 €;0,00 €;-10.891,57 €;6.350.616,30 €
2023-06-15;3.632,67 €;17.616,76 €;0,00 €;-13.984,09 €;6.336.632,20 €
2023-06-16;2.769,99 €;14.368,40 €;0,00 €;-11.598,41 €;6.325.033,80 €
2023-06-17;2.676,84 €;16.111,63 €;0,00 €;-13.434,79 €;6.311.599,01 €
2023-06-18;3.347,44 €;16.958,97 €;0,00 €;-13.611,53 €;6.297.987,48 €
2023-06-19;2.340,18 €;15.937,15 €;0,00 €;-13.596,97 €;6.284.390,51 €
2023-06-20;3.302,85 €;15.501,70 €;0,00 €;-12.198,86 €;6.272.191,65 €
2023-06-21;3.159,28 €;15.376,20 €;0,00 €;-12.216,93 €;6.259.974,72 €
2023-06-22;3.034,28 €;15.275,34 €;0,00 €;-12.241,06 €;6.247.733,67 €
2023-06-23;3.902,14 €;14.494,95 €;0,00 €;-10.592,81 €;6.237.140,85 €
2023-06-24;2.796,90 €;14.685,77 €;0,00 €;-11.888,88 €;6.225.251,97 €
2023-06-25;4.138,15 €;17.579,39 €;0,00 €;-13.441,24 €;6.211.810,74 €
2023-06-26;2.995,28 €;15.197,20 €;0,00 €;-12.201,91 €;6.199.608,83 €
2023-06-27;2.469,49 €;14.181,31 €;0,00 €;-11.711,81 €;6.187.897,01 €
2023-06-28;3.142,96 €;14.585,55 €;350.000,00 €;-361.442,59 €;5.826.454,42 €
2023-06-29;2.569,88 €;17.010,56 €;0,00 €;-14.440,68 €;5.812.013,74 €
2023-06-30;2.732,12 €;16.373,41 €;1.000.000,00 €;-1.013.641,29 €;4.798.372,45 €
2023-07-01;102.390,33 €;26.720,66 €;0,00 €;75.669,67 €;4.874.042,13 €
2023-07-02;103.975,82 €;25.084,96 €;0,00 €;78.890,86 €;4.952.932,99 €
2023-07-03;62.362,66 €;26.746,72 €;0,00 €;35.615,93 €;4.988.548,92 €
2023-07-04;75.239,24 €;24.312,88 €;0,00 €;50.926,36 €;5.039.475,29 €
2023-07-05;76.600,06 €;25.080,77 €;1.200.000,00 €;-1.148.480,71 €;3.890.994,58 €
2023-07-06;78.830,41 €;27.539,61 €;0,00 €;51.290,81 €;3.942.285,38 €
2023-07-07;71.575,31 €;27.348,56 €;0,00 €;44.226,75 €;3.986.512,13 €
2023-07-08;112.054,29 €;23.636,18 €;0,00 €;88.418,11 €;4.074.930,24 €
2023-07-09;79.612,02 €;23.888,95 €;0,00 €;55.723,07 €;4.130.653,31 €
2023-07-10;64.796,75 €;25.817,40 €;0,00 €;38.979,34 €;4.169.632,65 €
2023-07-11;60.403,96 €;29.052,26 €;0,00 €;31.351,69 €;4.200.984,34 €
2023-07-12;68.293,81 €;21.768,87 €;0,00 €;46.524,94 €;4.247.509,28 €
2023-07-13;62.768,41 €;26.156,67 €;0,00 €;36.611,74 €;4.284.121,02 €
2023-07-14;66.010,74 €;22.847,91 €;0,00 €;43.162,82 €;4.327.283,85 €
2023-07-15;117.241,75 €;24.331,34 €;0,00 €;92.910,41 €;4.420.194,26 €
2023-07-16;96.722,80 €;24.871,14 €;0,00 €;71.851,66 €;4.492.045,92 €
2023-07-17;70.650,34 €;24.758,98 €;0,00 €;45.891,36 €;4.537.937,27 €
2023-07-18;65.481,85 €;24.532,41 €;0,00 €;40.949,44 €;4.578.886,71 €
2023-07-19;67.945,71 €;25.614,41 €;0,00 €;42.331,29 €;4.621.218,00 €
2023-07-20;67.388,13 €;24.529,49 €;400.000,00 €;-357.141,36 €;4.264.076,65 €
2023-07-21;70.926,59 €;22.675,09 €;0,00 €;48.251,51 €;4.312.328,15 €
2023-07-22;110.073,08 €;27.159,74 €;0,00 €;82.913,34 €;4.395.241,49 €
2023-07-23;114.893,94 €;27.105,74 €;0,00 €;87.788,20 €;4.483.029,68 €
2023-07-24;69.816,96 €;27.286,35 €;0,00 €;42.530,61 €;4.525.560,30 €
2023-07-25;72.056,38 €;22.518,53 €;0,00 €;49.537,84 €;4.575.098,14 €
2023-07-26;58.133,08 €;26.197,84 €;0,00 €;31.935,25 €;4.607.033,39 €
2023-07-27;66.636,99 €;26.951,96 €;0,00 €;39.685,03 €;4.646.718,42 €
2023-07-28;74.862,32 €;23.537,60 €;350.000,00 €;-298.675,28 €;4.348.043,14 €
2023-07-29;107.079,69 €;25.618,35 €;0,00 €;81.461,34 €;4.429.504,48 €
2023-07-30;100.536,10 €;25.367,47 €;0,00 €;75.168,63 €;4.504.673,11 €
2023-07-31;74.431,15 €;29.284,30 €;0,00 €;45.146,85 €;4.549.819,96 €
2023-08-01;71.266,13 €;29.448,99 €;0,00 €;41.817,14 €;4.591.637,10 €
2023-08-02;76.942,45 €;22.271,29 €;0,00 €;54.671,16 €;4.646.308,26 €
2023-08-03;69.654,87 €;30.587,85 €;0,00 €;39.067,02 €;4.685.375,28 €
2023-08-04;64.494,41 €;23.769,55 €;0,00 €;40.724,86 €;4.726.100,15 €
2023-08-05;101.778,41 €;27.561,35 €;1.200.000,00 €;-1.125.782,93 €;3.600.317,21 €
2023-08-06;69.114,06 €;27.541,00 €;0,00 €;41.573,06 €;3.641.890,27 €
2023-08-07;70.403,09 €;23.608,62 €;0,00 €;46.794,47 €;3.688.684,74 €
2023-08-08;38.152,70 €;26.586,54 €;0,00 €;11.566,16 €;3.700.250,90 €
2023-08-09;53.552,29 €;25.384,93 €;0,00 €;28.167,36 €;3.728.418,26 €
2023-08-10;70.954,15 €;26.708,66 €;0,00 €;44.245,49 €;3.772.663,75 €
2023-08-11;71.160,23 €;26.061,34 €;0,00 €;45.098,89 €;3.817.762,64 €
2023-08-12;86.795,71 €;27.992,68 €;0,00 €;58.803,03 €;3.876.565,67 €
2023-08-13;91.298,98 €;25.750,80 €;0,00 €;65.548,18 €;3.942.113,85 €
2023-08-14;78.304,33 €;25.264,25 €;0,00 €;53.040,08 €;3.995.153,93 €
2023-08-15;63.467,76 €;27.792,13 €;0,00 €;35.675,63 €;4.030.829,56 €
2023-08-16;85.283,36 €;26.760,79 €;0,00 €;58.522,57 €;4.089.352,13 €
2023-08-17;67.324,64 €;27.063,63 €;0,00 €;40.261,01 €;4.129.613,14 €
2023-08-18;70.604,29 €;24.270,83 €;0,00 €;46.333,46 €;4.175.946,61 €
2023-08-19;114.588,74 €;23.509,47 €;0,00 €;91.079,27 €;4.267.025,88 €
2023-08-20;99.730,27 €;24.464,56 €;0,00 €;75.265,72 €;4.342.291,59 €
2023-08-21;59.321,25 €;24.358,36 €;0,00 €;34.962,89 €;4.377.254,48 €
2023-08-22;66.462,18 €;27.172,40 €;0,00 €;39.289,78 €;4.416.544,26 €
2023-08-23;67.055,11 €;27.551,97 €;0,00 €;39.503,15 €;4.456.047,41 €
2023-08-24;56.422,07 €;25.289,74 €;0,00 €;31.132,33 €;4.487.179,74 €
2023-08-25;65.293,34 €;28.461,84 €;0,00 €;36.831,51 €;4.524.011,24 €
2023-08-26;90.998,08 €;28.336,94 €;0,00 €;62.661,14 €;4.586.672,38 €
2023-08-27;107.663,58 €;26.086,80 €;0,00 €;81.576,78 €;4.668.249,16 €
2023-08-28;67.616,89 €;23.956,22 €;350.000,00 €;-306.339,32 €;4.361.909,84 €
2023-08-29;65.077,63 €;28.750,75 €;0,00 €;36.326,88 €;4.398.236,72 €
2023-08-30;66.490,54 €;25.477,97 €;0,00 €;41.012,58 €;4.439.249,30 €
2023-08-31;69.124,98 €;25.852,33 €;0,00 €;43.272,65 €;4.482.521,95 €
2023-09-01;497.040,71 €;14.850,59 €;0,00 €;482.190,12 €;4.964.712,07 €
2023-09-02;416.214,39 €;14.025,31 €;0,00 €;402.189,07 €;5.366.901,14 €
2023-09-03;414.120,62 €;13.157,04 €;0,00 €;400.963,58 €;5.767.864,72 €
2023-09-04;521.433,96 €;16.309,30 €;0,00 €;505.124,66 €;6.272.989,38 €
2023-09-05;445.583,16 €;14.184,90 €;1.200.000,00 €;-768.601,74 €;5.504.387,63 €
2023-09-06;2.399,58 €;19.949,30 €;0,00 €;-17.549,72 €;5.486.837,92 €
2023-09-07;3.329,91 €;13.730,89 €;0,00 €;-10.400,98 €;5.476.436,93 €
2023-09-08;3.339,68 €;13.473,93 €;0,00 €;-10.134,24 €;5.466.302,69 €
2023-09-09;2.342,64 €;16.125,21 €;0,00 €;-13.782,57 €;5.452.520,13 €
2023-09-10;3.222,74 €;17.653,97 €;0,00 €;-14.431,23 €;5.438.088,90 €
2023-09-11;3.475,79 €;15.456,88 €;0,00 €;-11.981,09 €;5.426.107,80 €
2023-09-12;3.295,19 €;16.218,36 €;0,00 €;-12.923,17 €;5.413.184,63 €
2023-09-13;3.423,99 €;12.594,68 €;0,00 €;-9.170,69 €;5.404.013,94 €
2023-09-14;2.405,87 €;14.343,73 €;0,00 €;-11.937,87 €;5.392.076,08 €
2023-09-15;3.273,52 €;13.749,58 €;0,00 €;-10.476,06 €;5.381.600,02 €
2023-09-16;2.956,69 €;12.517,43 €;0,00 €;-9.560,74 €;5.372.039,28 €
2023-09-17;2.866,60 €;15.535,47 €;0,00 €;-12.668,87 €;5.359.370,41 €
2023-09-18;3.543,28 €;11.995,76 €;0,00 €;-8.452,48 €;5.350.917,93 €
2023-09-19;3.847,64 €;13.376,71 €;0,00 €;-9.529,07 €;5.341.388,86 €
2023-09-20;4.005,19 €;14.554,21 €;0,00 €;-10.549,02 €;5.330.839,84 €
2023-09-21;3.765,40 €;14.113,07 €;0,00 €;-10.347,67 €;5.320.492,17 €
2023-09-22;3.053,13 €;15.954,61 €;0,00 €;-12.901,48 €;5.307.590,69 €
2023-09-23;3.284,36 €;15.818,37 €;0,00 €;-12.534,01 €;5.295.056,68 €
2023-09-24;3.491,41 €;16.700,70 €;0,00 €;-13.209,29 €;5.281.847,40 €
2023-09-25;3.168,59 €;16.488,58 €;0,00 €;-13.319,99 €;5.268.527,41 €
2023-09-26;3.173,38 €;17.071,22 €;0,00 €;-13.897,84 €;5.254.629,57 €
2023-09-27;3.519,88 €;15.357,12 €;0,00 €;-11.837,25 €;5.242.792,33 €
2023-09-28;3.078,36 €;15.815,20 €;350.000,00 €;-362.736,84 €;4.880.055,48 €
2023-09-29;2.743,36 €;16.127,27 €;0,00 €;-13.383,91 €;4.866.671,57 €
2023-09-30;2.900,76 €;15.572,49 €;0,00 €;-12.671,72 €;4.853.999,85 €
2023-10-01;497.895,52 €;14.764,21 €;0,00 €;483.131,31 €;5.337.131,16 €
2023-10-02;466.349,66 €;14.861,34 €;0,00 €;451.488,33 €;5.788.619,49 €
2023-10-03;483.210,50 €;14.133,66 €;0,00 €;469.076,84 €;6.257.696,32 €
2023-10-04;499.703,96 €;15.992,43 €;0,00 €;483.711,54 €;6.741.407,86 €
2023-10-05;447.457,93 €;15.218,98 €;1.200.000,00 €;-767.761,05 €;5.973.646,81 €
2023-10-06;3.486,12 €;14.365,24 €;0,00 €;-10.879,12 €;5.962.767,70 €
2023-10-07;3.297,42 €;14.366,63 €;0,00 €;-11.069,21 €;5.951.698,48 €
2023-10-08;2.490,59 €;13.544,40 €;0,00 €;-11.053,81 €;5.940.644,68 €
2023-10-09;3.829,15 €;16.828,26 €;0,00 €;-12.999,11 €;5.927.645,57 €
2023-10-10;2.857,63 €;15.477,93 €;0,00 €;-12.620,30 €;5.915.025,27 €
2023-10-11;2.280,45 €;14.065,80 €;0,00 €;-11.785,35 €;5.903.239,92 €
2023-10-12;2.585,48 €;16.572,82 €;0,00 €;-13.987,34 €;5.889.252,58 €
2023-10-13;2.597,48 €;14.519,33 €;0,00 €;-11.921,85 €;5.877.330,73 €
2023-10-14;3.134,09 €;13.250,25 €;0,00 €;-10.116,16 €;5.867.214,56 €
2023-10-15;2.971,07 €;16.891,83 €;0,00 €;-13.920,76 €;5.853.293,81 €
2023-10-16;2.939,58 €;14.554,35 €;0,00 €;-11.614,77 €;5.841.679,04 €
2023-10-17;3.417,85 €;14.746,65 €;0,00 €;-11.328,80 €;5.830.350,23 €
2023-10-18;3.277,94 €;15.421,77 €;0,00 €;-12.143,83 €;5.818.206,40 €
2023-10-19;3.266,02 €;17.073,88 €;0,00 €;-13.807,86 €;5.804.398,54 €
2023-10-20;3.312,91 €;15.390,06 €;400.000,00 €;-412.077,14 €;5.392.321,40 €
2023-10-21;3.416,07 €;13.561,32 €;0,00 €;-10.145,26 €;5.382.176,14 €
2023-10-22;2.054,02 €;16.175,82 €;0,00 €;-14.121,79 €;5.368.054,35 €
2023-10-23;2.925,78 €;14.632,52 €;0,00 €;-11.706,73 €;5.356.347,62 €
2023-10-24;2.017,89 €;18.191,89 €;0,00 €;-16.173,99 €;5.340.173,63 €
2023-10-25;3.126,03 €;15.358,32 €;0,00 €;-12.232,29 €;5.327.941,34 €
2023-10-26;3.105,68 €;12.007,45 €;0,00 €;-8.901,76 €;5.319.039,57 €
2023-10-27;3.630,77 €;15.896,05 €;0,00 €;-12.265,28 €;5.306.774,29 €
2023-10-28;3.701,82 €;18.276,90 €;350.000,00 €;-364.575,08 €;4.942.199,21 €
2023-10-29;3.209,39 €;17.723,88 €;0,00 €;-14.514,49 €;4.927.684,72 €
2023-10-30;2.857,82 €;18.106,43 €;0,00 €;-15.248,61 €;4.912.436,11 €
2023-10-31;3.350,58 €;13.830,36 €;0,00 €;-10.479,78 €;4.901.956,33 €
2023-11-01;439.804,12 €;16.728,23 €;0,00 €;423.075,89 €;5.325.032,22 €
2023-11-02;466.130,37 €;14.277,01 €;0,00 €;451.853,36 €;5.776.885,58 €
2023-11-03;515.506,82 €;15.696,43 €;0,00 €;499.810,38 €;6.276.695,96 €
2023-11-04;438.311,43 €;13.450,57 €;0,00 €;424.860,86 €;6.701.556,82 €
2023-11-05;506.483,93 €;14.393,32 €;1.200.000,00 €;-707.909,38 €;5.993.647,44 €
2023-11-06;3.446,70 €;14.345,63 €;0,00 €;-10.898,93 €;5.982.748,51 €
2023-11-07;2.630,60 €;16.707,83 €;0,00 €;-14.077,23 €;5.968.671,28 €
2023-11-08;3.594,95 €;16.561,08 €;0,00 €;-12.966,13 €;5.955.705,15 €
2023-11-09;3.457,28 €;15.775,23 €;0,00 €;-12.317,95 €;5.943.387,20 €
2023-11-10;3.158,96 €;13.334,37 €;0,00 €;-10.175,40 €;5.933.211,79 €
2023-11-11;2.726,84 €;14.892,54 €;0,00 €;-12.165,70 €;5.921.046,09 €
2023-11-12;2.678,40 €;14.240,83 €;0,00 €;-11.562,43 €;5.909.483,66 €
2023-11-13;2.839,17 €;16.664,51 €;0,00 €;-13.825,34 €;5.895.658,32 €
2023-11-14;3.379,30 €;17.127,28 €;0,00 €;-13.747,98 €;5.881.910,34 €
2023-11-15;2.630,19 €;16.944,58 €;0,00 €;-14.314,39 €;5.867.595,95 €
2023-11-16;3.326,76 €;14.227,17 €;0,00 €;-10.900,41 €;5.856.695,53 €
2023-11-17;2.487,12 €;11.250,70 €;0,00 €;-8.763,58 €;5.847.931,95 €
2023-11-18;3.005,97 €;12.709,56 €;0,00 €;-9.703,59 €;5.838.228,36 €
2023-11-19;3.162,82 €;17.492,44 €;0,00 €;-14.329,62 €;5.823.898,75 €
2023-11-20;4.330,57 €;14.758,12 €;0,00 €;-10.427,55 €;5.813.471,19 €
2023-11-21;2.419,34 €;14.233,91 €;0,00 €;-11.814,57 €;5.801.656,62 €
2023-11-22;3.844,01 €;17.823,99 €;0,00 €;-13.979,98 €;5.787.676,64 €
2023-11-23;3.182,92 €;17.257,74 €;0,00 €;-14.074,82 €;5.773.601,82 €
2023-11-24;3.313,59 €;15.396,67 €;0,00 €;-12.083,09 €;5.761.518,73 €
2023-11-25;3.167,17 €;14.919,90 €;0,00 €;-11.752,72 €;5.749.766,01 €
2023-11-26;3.330,36 €;15.161,85 €;0,00 €;-11.831,48 €;5.737.934,53 €
2023-11-27;3.031,16 €;15.700,74 €;0,00 €;-12.669,59 €;5.725.264,94 €
2023-11-28;3.835,03 €;17.760,07 €;350.000,00 €;-363.925,05 €;5.361.339,90 €
2023-11-29;2.879,76 €;15.993,70 €;0,00 €;-13.113,94 €;5.348.225,96 €
2023-11-30;3.674,12 €;16.449,04 €;0,00 €;-12.774,93 €;5.335.451,03 €
2023-12-01;433.981,64 €;17.113,91 €;0,00 €;416.867,74 €;5.752.318,77 €
2023-12-02;463.187,41 €;13.605,49 €;0,00 €;449.581,92 €;6.201.900,69 €
2023-12-03;412.601,87 €;16.492,29 €;0,00 €;396.109,58 €;6.598.010,27 €
2023-12-04;488.951,19 €;14.918,15 €;0,00 €;474.033,04 €;7.072.043,31 €
2023-12-05;538.456,30 €;11.585,86 €;1.200.000,00 €;-673.129,56 €;6.398.913,75 €
2023-12-06;3.069,32 €;12.167,75 €;0,00 €;-9.098,42 €;6.389.815,33 €
2023-12-07;3.009,56 €;13.832,82 €;0,00 €;-10.823,27 €;6.378.992,06 €
2023-12-08;2.550,69 €;16.156,83 €;0,00 €;-13.606,14 €;6.365.385,92 €
2023-12-09;2.993,35 €;15.530,70 €;0,00 €;-12.537,35 €;6.352.848,57 €
2023-12-10;2.311,60 €;15.636,55 €;0,00 €;-13.324,95 €;6.339.523,63 €
2023-12-11;2.651,56 €;18.286,42 €;0,00 €;-15.634,85 €;6.323.888,77 €
2023-12-12;3.221,39 €;13.456,37 €;0,00 €;-10.234,97 €;6.313.653,80 €
2023-12-13;3.767,51 €;15.318,85 €;0,00 €;-11.551,34 €;6.302.102,46 €
2023-12-14;4.512,61 €;15.816,65 €;0,00 €;-11.304,05 €;6.290.798,41 €
2023-12-15;2.814,71 €;14.255,59 €;0,00 €;-11.440,88 €;6.279.357,52 €
2023-12-16;3.825,65 €;15.402,49 €;0,00 €;-11.576,84 €;6.267.780,68 €
2023-12-17;3.229,88 €;12.960,08 €;0,00 €;-9.730,20 €;6.258.050,49 €
2023-12-18;3.032,38 €;17.474,86 €;0,00 €;-14.442,48 €;6.243.608,00 €
2023-12-19;3.324,30 €;14.337,58 €;0,00 €;-11.013,28 €;6.232.594,72 €
2023-12-20;3.138,96 €;18.407,10 €;0,00 €;-15.268,14 €;6.217.326,58 €
2023-12-21;3.163,20 €;15.311,29 €;0,00 €;-12.148,09 €;6.205.178,49 €
2023-12-22;2.903,83 €;16.902,08 €;0,00 €;-13.998,25 €;6.191.180,24 €
2023-12-23;2.408,95 €;15.280,05 €;0,00 €;-12.871,10 €;6.178.309,14 €
2023-12-24;2.336,19 €;15.313,88 €;0,00 €;-12.977,70 €;6.165.331,44 €
2023-12-25;3.434,62 €;14.483,96 €;0,00 €;-11.049,33 €;6.154.282,11 €
2023-12-26;2.969,65 €;15.538,69 €;0,00 €;-12.569,04 €;6.141.713,07 €
2023-12-27;2.809,96 €;15.837,00 €;0,00 €;-13.027,04 €;6.128.686,03 €
2023-12-28;3.112,25 €;14.183,61 €;350.000,00 €;-361.071,36 €;5.767.614,67 €
2023-12-29;3.505,47 €;15.172,43 €;0,00 €;-11.666,97 €;5.755.947,71 €
2023-12-30;3.198,18 €;14.444,85 €;0,00 €;-11.246,67 €;5.744.701,04 €
2023-12-31;2.779,97 €;18.809,50 €;0,00 €;-16.029,52 €;5.728.671,51 €
2024-01-01;535.614,65 €;15.405,40 €;0,00 €;520.209,24 €;6.248.880,76 €
2024-01-02;553.259,28 €;17.857,85 €;0,00 €;535.401,43 €;6.784.282,18 €
2024-01-03;499.027,83 €;15.246,57 €;0,00 €;483.781,27 €;7.268.063,45 €
2024-01-04;522.983,18 €;15.928,93 €;0,00 €;507.054,24 €;7.775.117,69 €
2024-01-05;536.398,00 €;13.557,95 €;1.200.000,00 €;-677.159,95 €;7.097.957,74 €
2024-01-06;3.727,05 €;14.869,39 €;0,00 €;-11.142,34 €;7.086.815,40 €
2024-01-07;3.469,05 €;15.855,80 €;0,00 €;-12.386,75 €;7.074.428,65 €
2024-01-08;3.461,17 €;17.919,01 €;0,00 €;-14.457,83 €;7.059.970,81 €
2024-01-09;3.421,83 €;15.872,97 €;0,00 €;-12.451,14 €;7.047.519,67 €
2024-01-10;2.613,33 €;17.615,58 €;0,00 €;-15.002,25 €;7.032.517,42 €
2024-01-11;3.512,36 €;16.501,09 €;0,00 €;-12.988,73 €;7.019.528,69 €
2024-01-12;2.484,09 €;17.981,10 €;0,00 €;-15.497,01 €;7.004.031,68 €
2024-01-13;2.764,70 €;15.451,44 €;0,00 €;-12.686,74 €;6.991.344,94 €
2024-01-14;3.813,78 €;19.125,33 €;0,00 €;-15.311,55 €;6.976.033,39 €
2024-01-15;3.582,11 €;14.811,91 €;0,00 €;-11.229,80 €;6.964.803,60 €
2024-01-16;3.905,70 €;14.390,31 €;0,00 €;-10.484,61 €;6.954.318,99 €
2024-01-17;3.026,16 €;13.724,92 €;0,00 €;-10.698,76 €;6.943.620,23 €
2024-01-18;2.585,88 €;19.036,54 €;0,00 €;-16.450,66 €;6.927.169,57 €
2024-01-19;3.041,78 €;16.769,17 €;0,00 €;-13.727,39 €;6.913.442,18 €
2024-01-20;3.213,02 €;15.038,82 €;400.000,00 €;-411.825,80 €;6.501.616,37 €
2024-01-21;3.201,49 €;17.413,53 €;0,00 €;-14.212,04 €;6.487.404,33 €
2024-01-22;3.728,84 €;16.571,54 €;0,00 €;-12.842,70 €;6.474.561,64 €
2024-01-23;2.981,36 €;18.489,19 €;0,00 €;-15.507,83 €;6.459.053,81 €
2024-01-24;3.338,02 €;13.218,25 €;0,00 €;-9.880,23 €;6.449.173,58 €
2024-01-25;2.667,69 €;15.141,96 €;0,00 €;-12.474,27 €;6.436.699,30 €
2024-01-26;3.387,16 €;14.846,22 €;0,00 €;-11.459,06 €;6.425.240,24 €
2024-01-27;3.163,55 €;12.579,48 €;0,00 €;-9.415,92 €;6.415.824,32 €
2024-01-28;2.787,09 €;17.130,49 €;350.000,00 €;-364.343,40 €;6.051.480,93 €
2024-01-29;3.044,09 €;15.134,41 €;0,00 €;-12.090,32 €;6.039.390,61 €
2024-01-30;3.069,91 €;16.649,45 €;0,00 €;-13.579,53 €;6.025.811,07 €
2024-01-31;3.026,92 €;19.079,66 €;0,00 €;-16.052,74 €;6.009.758,34 €
2024-02-01;562.867,06 €;15.010,13 €;0,00 €;547.856,93 €;6.557.615,26 €
2024-02-02;469.377,70 €;14.908,27 €;0,00 €;454.469,43 €;7.012.084,69 €
2024-02-03;462.105,19 €;15.718,00 €;0,00 €;446.387,20 €;7.458.471,89 €
2024-02-04;369.427,45 €;17.020,87 €;0,00 €;352.406,58 €;7.810.878,47 €
2024-02-05;429.589,63 €;14.689,93 €;1.200.000,00 €;-785.100,30 €;7.025.778,17 €
2024-02-06;3.030,46 €;14.593,56 €;0,00 €;-11.563,09 €;7.014.215,08 €
2024-02-07;2.819,07 €;17.125,78 €;0,00 €;-14.306,71 €;6.999.908,37 €
2024-02-08;3.852,85 €;16.107,96 €;0,00 €;-12.255,11 €;6.987.653,26 €
2024-02-09;3.079,53 €;12.472,91 €;0,00 €;-9.393,38 €;6.978.259,89 €
2024-02-10;3.806,22 €;13.701,91 €;0,00 €;-9.895,69 €;6.968.364,20 €
2024-02-11;3.192,85 €;17.791,85 €;0,00 €;-14.599,00 €;6.953.765,20 €
2024-02-12;3.180,61 €;16.142,89 €;0,00 €;-12.962,28 €;6.940.802,92 €
2024-02-13;3.117,60 €;14.396,71 €;0,00 €;-11.279,10 €;6.929.523,81 €
2024-02-14;3.163,90 €;15.284,39 €;0,00 €;-12.120,49 €;6.917.403,33 €
2024-02-15;4.021,40 €;15.559,86 €;0,00 €;-11.538,46 €;6.905.864,87 €
2024-02-16;2.002,19 €;16.643,60 €;0,00 €;-14.641,41 €;6.891.223,46 €
2024-02-17;2.161,23 €;13.502,60 €;0,00 €;-11.341,38 €;6.879.882,08 €
2024-02-18;2.890,41 €;14.278,58 €;0,00 €;-11.388,16 €;6.868.493,92 €
2024-02-19;3.169,26 €;15.949,43 €;0,00 €;-12.780,17 €;6.855.713,75 €
2024-02-20;3.507,05 €;15.390,25 €;0,00 €;-11.883,20 €;6.843.830,56 €
2024-02-21;3.398,54 €;16.397,79 €;0,00 €;-12.999,25 €;6.830.831,31 €
2024-02-22;2.969,88 €;13.695,74 €;0,00 €;-10.725,86 €;6.820.105,45 €
2024-02-23;3.671,52 €;16.075,69 €;0,00 €;-12.404,17 €;6.807.701,28 €
2024-02-24;3.677,10 €;17.177,38 €;0,00 €;-13.500,28 €;6.794.201,00 €
2024-02-25;3.254,03 €;16.270,23 €;0,00 €;-13.016,20 €;6.781.184,80 €
2024-02-26;3.643,33 €;15.748,67 €;0,00 €;-12.105,34 €;6.769.079,46 €
2024-02-27;3.298,32 €;15.396,17 €;0,00 €;-12.097,85 €;6.756.981,61 €
2024-02-28;2.881,26 €;14.287,72 €;350.000,00 €;-361.406,46 €;6.395.575,15 €
2024-02-29;3.510,91 €;15.432,00 €;0,00 €;-11.921,09 €;6.383.654,05 €
2024-03-01;479.830,66 €;17.429,56 €;0,00 €;462.401,10 €;6.846.055,15 €
2024-03-02;474.366,99 €;15.361,46 €;0,00 €;459.005,54 €;7.305.060,69 €
2024-03-03;547.947,68 €;14.205,29 €;0,00 €;533.742,38 €;7.838.803,07 €
2024-03-04;351.756,39 €;14.801,63 €;0,00 €;336.954,76 €;8.175.757,83 €
